iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q066,312.185,4.868,317.053,3.0051
2,q067,20.574,4.462,25.036,3.1319
2,q068,82915.797,4.866,82920.663,4.2276
2,q069,7752.883,11.137,7764.02,2.251
2,q070,24509.11,11.69,24520.8,8.0933
2,q071,5265.314,11.356,5276.67,3.3548
2,q072,339.619,11.42,351.039,2.9876
2,q073,169.768,4.878,174.646,3.1141
2,q074,3168.895,3.964,3172.859,2.8524
2,q075,570.796,9.53,580.326,1.7272
2,q076,181.19,3.934,185.124,1.4413
2,q077,950.168,9.829,959.997,4.0528
2,q078,65.534,4.03,69.564,2.8937
2,q079,379.004,3.902,382.906,1.6488
2,q080,164.294,2.551,166.845,1.4635
2,q081,91.549,1.922,93.471,1.592
2,q082,186.329,1.013,187.342,2.1511
2,q083,219.747,1.02,220.767,2.0655
2,q084,733.259,1.042,734.301,1.4955
2,q085,731.717,1.719,733.436,1.4893
2,q086,152.939,2.073,155.012,1.4091
2,q087,86.49,0.92,87.41,1.7016
2,q088,699.924,0.942,700.866,1.1204
2,q089,174.773,1.034,175.807,2.2209
2,q090,189.349,2.395,191.744,1.6058
2,q091,524.363,2.502,526.865,2.2676
2,q092,128.696,2.049,130.745,1.1908
2,q093,263.658,1.03,264.688,2.9235
2,q094,76.355,1.056,77.411,2.0587
2,q095,385.269,5.326,390.595,1.3657
2,q096,362.416,2.46,364.876,1.2364
2,q097,3548.696,2.418,3551.114,1.7708
2,q098,2649.422,2.448,2651.87,2.3536
2,q099,180.892,6.03,186.922,3.4679
2,q100,116.352,2.067,118.419,1.1003
2,q101,161.417,2.156,163.573,1.1702
2,q102,296.613,4.611,301.224,1.1588
2,q103,336.853,2.37,339.223,2.6595
2,q104,1493.882,6.926,1500.808,2.441
2,q105,12958.259,2.429,12960.688,2.1296
2,q106,360.842,5.754,366.596,2.2611
2,q107,33997.532,4.497,34002.029,3.5012
2,q108,46912.012,2.351,46914.363,4.1718
2,q109,181.127,3.809,184.936,1.431
2,q110,150.273,4.456,154.729,1.3579
2,q111,260.934,4.489,265.423,1.3982
2,q112,199.765,3.782,203.547,1.3341
2,q113,1776.113,2.433,1778.546,2.9632
2,q114,1602.546,2.598,1605.144,2.3591
2,q115,2811.86,2.343,2814.203,2.7151
2,q116,291.365,2.416,293.781,2.9677
2,q117,126.486,2.181,128.667,1.2739
2,q118,185.054,2.052,187.106,1.6196
2,q119,301.103,2.382,303.485,1.6465
2,q121,155.005,3.286,158.291,1.7201
2,q123,12501.318,2.456,12503.774,2.7639
2,q124,505.609,5.849,511.458,1.7327
2,q125,58.258,2.512,60.77,2.8956
2,q127,209.174,3.926,213.1,2.3453
2,q128,271.314,8.741,280.055,2.1794
2,q129,230.419,3.729,234.148,2.5509
2,q130,106.839,2.901,109.74,1.4139
2,q131,1562.581,3.658,1566.239,3.0678
2,q132,959.842,8.806,968.648,4.7799
2,q133,1335.027,3.615,1338.642,3.3092
2,q134,11684.855,8.871,11693.726,6.5074
2,q135,143789.309,10.38,143799.689,1.9881
2,q136,30899.623,4.945,30904.568,3.1568
2,q137,187.941,2.819,190.76,4.3516
2,q138,5055.585,7.069,5062.654,6.4776
2,q139,416.161,4.128,420.289,1.1834
2,q140,14789.111,7.595,14796.706,8.8925
2,q141,22676.987,18.227,22695.214,1.6876
2,q142,21379.098,7.913,21387.011,4.2528
2,q143,20152.971,18.141,20171.112,5.9208
2,q144,1677.158,3.906,1681.064,1.2625
2,q145,304.994,11.32,316.314,2.8881
2,q146,259.471,4.855,264.326,1.352
3,q001,56.514,1.28,57.794,1.0
3,q002,793.684,0.763,794.447,1.9074
3,q003,232.117,1.706,233.823,2.123
3,q004,245.553,0.799,246.352,2.118
3,q005,588.499,0.768,589.267,1.7428
3,q006,153.886,1.525,155.411,1.6423
3,q007,183.325,2.213,185.538,1.5711
3,q008,215.256,1.101,216.357,1.573
3,q009,174.631,2.34,176.971,1.1486
3,q010,104.88,0.991,105.871,1.5844
3,q011,85.208,1.121,86.329,1.8696
3,q012,135.574,1.083,136.657,2.5393
3,q013,72.462,1.289,73.751,2.1514
3,q014,22.885,1.125,24.01,3.9355
3,q015,724.545,1.047,725.592,1.1204
3,q016,88.326,0.991,89.317,1.7283
3,q017,35.64,2.053,37.693,1.6654
3,q018,65.794,1.898,67.692,1.1378
3,q019,40.436,1.01,41.446,1.0005
3,q020,119.279,0.958,120.237,1.1355
3,q021,88.28,2.113,90.393,1.9906
3,q022,162.386,0.969,163.355,2.5519
3,q023,111.56,0.967,112.527,1.7936
3,q024,56.41,2.176,58.586,2.6713
3,q025,108.933,5.622,114.555,1.227
3,q026,68.761,2.713,71.474,1.1128
3,q027,54.982,2.512,57.494,2.5771
3,q028,1139.231,5.292,1144.523,1.1613
3,q029,135.239,2.138,137.377,1.4143
3,q030,35049.884,2.477,35052.361,8.4392
3,q031,2244.863,2.363,2247.226,3.9648
3,q032,1423.398,7.338,1430.736,2.4873
3,q033,89.286,2.507,91.793,5.0244
3,q034,37105.863,5.212,37111.075,2.8598
3,q035,698.51,7.142,705.652,3.0366
3,q036,72.332,6.196,78.528,3.1323
3,q037,163.585,2.465,166.05,1.3305
3,q038,6719.988,3.03,6723.018,1.7901
3,q039,732.831,2.439,735.27,3.1821
3,q040,80.561,5.062,85.623,1.1913
3,q041,30.624,4.678,35.302,2.2895
3,q042,202.84,1.934,204.774,1.2184
3,q043,670.117,2.298,672.415,1.4249
3,q044,441.057,5.955,447.012,2.1509
3,q045,19.177,5.271,24.448,2.0561
3,q046,252.586,5.079,257.665,2.1794
3,q047,4065.827,8.384,4074.211,2.9768
3,q048,31.377,3.783,35.16,14.6383
3,q049,1509.608,8.301,1517.909,2.6558
3,q050,129.079,3.458,132.537,7.1615
3,q051,10937.5,8.317,10945.817,3.2508
3,q052,12803.872,8.755,12812.627,3.759
3,q053,200.565,5.923,206.488,2.1889
3,q054,15.178,2.796,17.974,1.6121
3,q055,6.554,2.699,9.253,1.8593
3,q056,3148.182,6.632,3154.814,6.8069
3,q057,8571.795,6.272,8578.067,17.0243
3,q059,10796.169,11.434,10807.603,3.6231
3,q060,1128.838,4.097,1132.935,1.4743
3,q061,198.707,9.269,207.976,1.9656
3,q062,68.768,9.297,78.065,3.3379
3,q063,66.015,4.114,70.129,1.781
3,q064,296.37,9.948,306.318,3.1013
3,q065,79.526,9.905,89.431,2.4407
3,q066,295.233,4.341,299.574,2.998
3,q067,20.113,4.29,24.403,3.1319
3,q068,82731.956,4.619,82736.575,4.2276
3,q069,7753.11,4.822,7757.932,2.251
3,q070,24336.051,11.207,24347.258,8.0933
3,q071,5308.75,11.324,5320.074,3.3548
3,q072,278.367,5.002,283.369,2.9876
3,q073,174.605,6.574,181.179,3.1141
3,q074,3232.595,4.042,3236.637,2.8524
3,q075,585.785,4.089,589.874,1.7276
3,q076,168.831,4.057,172.888,1.4413
3,q077,941.311,4.064,945.375,4.0537
3,q078,78.262,4.335,82.597,2.8937
3,q079,400.435,8.438,408.873,1.6488
3,q080,179.959,2.338,182.297,1.4635
3,q081,107.454,2.449,109.903,1.592
3,q082,207.174,1.045,208.219,2.1511
3,q083,243.857,2.225,246.082,2.0655
3,q084,746.921,2.308,749.229,1.4955
3,q085,728.913,1.017,729.93,1.4893
3,q086,157.299,2.104,159.403,1.4091
3,q087,109.409,0.899,110.308,1.7016
3,q088,711.599,0.881,712.48,1.1204
3,q089,158.63,2.558,161.188,2.2199
3,q090,185.048,1.037,186.085,1.6058
3,q091,503.675,2.375,506.05,2.2676
3,q092,105.948,2.048,107.996,1.1908
3,q093,268.008,0.975,268.983,2.9399
3,q094,85.086,1.013,86.099,2.0587
3,q095,376.646,5.554,382.2,1.3657
3,q096,340.021,5.646,345.667,1.2364
3,q097,3598.319,6.877,3605.196,1.7593
3,q098,2685.292,5.728,2691.02,2.3536
3,q099,156.948,2.367,159.315,3.4679
3,q100,119.747,2.091,121.838,1.1003
3,q101,176.029,5.189,181.218,1.1702
3,q102,312.424,4.916,317.34,1.1588
3,q103,331.086,2.408,333.494,2.6595
3,q104,1471.285,3.08,1474.365,2.441
3,q105,12943.053,5.885,12948.938,2.1296
3,q106,348.39,2.587,350.977,2.2517
3,q107,33958.935,5.626,33964.561,3.5012
3,q108,46934.568,5.403,46939.971,4.1718
3,q109,209.182,9.544,218.726,1.431
3,q110,147.043,3.557,150.6,1.3579
3,q111,226.577,3.534,230.111,1.3983
3,q112,203.241,3.721,206.962,1.3341
3,q113,1766.395,2.342,1768.737,2.9632
3,q114,1665.213,5.581,1670.794,2.3591
3,q115,2816.645,2.298,2818.943,2.7151
3,q116,273.015,2.37,275.385,2.9677
3,q117,163.023,4.977,168.0,1.2739
3,q118,178.903,4.742,183.645,1.6196
3,q119,321.708,5.543,327.251,1.6465
3,q121,155.336,2.354,157.69,1.7201
3,q123,12546.503,3.084,12549.587,2.7639
3,q124,492.292,5.573,497.865,1.7327
3,q125,71.211,5.807,77.018,2.8956
3,q127,232.448,11.427,243.875,2.3453
3,q128,267.75,8.742,276.492,2.1794
3,q129,281.899,9.745,291.644,2.5509
3,q130,96.546,3.049,99.595,1.4139
3,q131,1584.012,4.275,1588.287,3.0684
3,q132,1019.163,9.17,1028.333,4.7799
3,q133,1354.642,8.877,1363.519,3.3092
3,q134,11717.136,9.119,11726.255,6.5074
3,q135,143480.644,8.959,143489.603,1.9881
3,q136,31323.627,8.699,31332.326,3.1568
3,q137,184.062,2.833,186.895,4.3516
3,q138,5111.231,6.415,5117.646,6.4776
3,q139,436.266,3.998,440.264,1.1834
3,q140,14863.271,17.538,14880.809,8.8925
3,q141,22777.712,18.661,22796.373,1.6876
3,q142,21375.4,18.417,21393.817,4.2528
3,q143,19998.456,17.532,20015.988,5.9208
3,q144,1667.093,3.905,1670.998,1.2625
3,q145,276.501,4.568,281.069,2.8881
3,q146,273.934,5.115,279.049,1.352
4,q001,56.923,1.399,58.322,1.0
4,q002,802.166,1.59,803.756,1.9074
4,q003,244.288,1.701,245.989,2.123
4,q004,256.365,0.707,257.072,2.118
4,q005,592.091,1.783,593.874,1.7428
4,q006,149.915,1.308,151.223,1.6423
4,q007,181.547,2.261,183.808,1.5711
4,q008,240.531,2.598,243.129,1.573
4,q009,181.672,2.411,184.083,1.1486
4,q010,92.398,0.987,93.385,1.5844
4,q011,97.9,2.397,100.297,1.8696
4,q012,138.841,2.435,141.276,2.5393
4,q013,65.354,2.346,67.7,2.1514
4,q014,42.787,2.48,45.267,3.9355
4,q015,717.473,1.906,719.379,1.1204
4,q016,85.508,1.05,86.558,1.7283
4,q017,14.538,0.946,15.484,1.6654
4,q018,83.839,2.617,86.456,1.1378
4,q019,58.051,1.518,59.569,1.0005
4,q020,125.259,0.993,126.252,1.1355
4,q021,66.6,0.928,67.528,1.9906
4,q022,161.462,1.291,162.753,2.5519
4,q023,110.205,0.978,111.183,1.7936
4,q024,37.009,0.97,37.979,2.6713
4,q025,94.783,2.496,97.279,1.227
4,q026,60.828,2.066,62.894,1.1128
4,q027,50.652,5.996,56.648,2.5591
4,q028,1144.01,4.64,1148.65,1.1613
4,q029,157.243,4.804,162.047,1.4143
4,q030,34866.364,5.531,34871.895,8.4392
4,q031,2243.965,2.305,2246.27,3.9648
4,q032,1394.035,5.828,1399.863,2.4786
4,q033,88.913,2.551,91.464,5.0243
4,q034,37062.798,2.281,37065.079,2.8598
4,q035,673.828,2.849,676.677,3.0366
4,q036,58.988,2.737,61.725,3.1323
4,q037,167.126,2.44,169.566,1.3305
4,q038,6881.523,2.428,6883.951,1.7901
4,q039,741.459,2.828,744.287,3.1821
4,q040,54.762,2.004,56.766,1.1913
4,q041,15.904,2.04,17.944,2.2895
4,q042,219.102,1.968,221.07,1.2184
4,q043,661.4,5.73,667.13,1.4249
4,q044,389.888,2.415,392.303,2.1509
4,q045,25.582,7.198,32.78,2.1287
4,q046,277.64,10.673,288.313,2.1794
4,q047,4035.95,4.102,4040.052,2.9768
4,q048,30.739,3.598,34.337,14.6383
4,q049,1540.351,3.309,1543.66,2.6605
4,q050,123.212,4.662,127.874,7.1615
4,q051,10932.434,3.635,10936.069,3.2508
4,q052,12673.749,3.587,12677.336,3.759
4,q053,190.633,2.668,193.301,2.1889
4,q054,14.389,2.476,16.865,1.6121
4,q055,6.191,2.502,8.693,1.8593
4,q056,3129.923,2.611,3132.534,6.8069
4,q057,8492.726,2.852,8495.578,17.0243
4,q059,10757.116,4.97,10762.086,3.6231
4,q060,1148.218,8.723,1156.941,1.4743
4,q061,208.609,7.787,216.396,1.9656
4,q062,46.563,4.446,51.009,3.3379
4,q063,66.141,4.124,70.265,1.781
4,q064,291.99,9.838,301.828,3.1013
4,q065,77.406,10.547,87.953,2.4407
4,q066,296.492,7.926,304.418,2.998
4,q067,39.226,9.961,49.187,3.1319
4,q068,81493.951,4.435,81498.386,4.2276
4,q069,7763.947,4.999,7768.946,2.251
4,q070,24241.123,11.185,24252.308,8.0933
4,q071,5312.988,11.056,5324.044,3.3548
4,q072,311.024,4.939,315.963,2.9876
4,q073,183.609,5.182,188.791,3.1141
4,q074,3222.558,9.292,3231.85,2.8524
4,q075,573.828,4.185,578.013,1.7263
4,q076,174.531,3.934,178.465,1.4413
4,q077,919.125,3.859,922.984,4.0537
4,q078,79.569,3.884,83.453,2.8937
4,q079,400.724,7.68,408.404,1.6488
4,q080,177.79,2.861,180.651,1.4635
4,q081,108.093,2.327,110.42,1.592
4,q082,202.102,1.005,203.107,2.1511
4,q083,234.492,1.015,235.507,2.0655
4,q084,729.363,1.02,730.383,1.4955
4,q085,744.704,2.402,747.106,1.4893
4,q086,153.771,2.172,155.943,1.4091
4,q087,91.372,1.009,92.381,1.7016
4,q088,717.811,2.238,720.049,1.1204
4,q089,154.392,1.05,155.442,2.2199
4,q090,184.715,2.414,187.129,1.6058
4,q091,517.553,2.362,519.915,2.2676
4,q092,121.876,2.026,123.902,1.1908
4,q093,258.233,2.295,260.528,2.9399
4,q094,88.996,0.99,89.986,2.0587
4,q095,384.346,2.428,386.774,1.3657
4,q096,390.767,5.604,396.371,1.2364
4,q097,3571.655,5.602,3577.257,1.7593
4,q098,2625.189,5.476,2630.665,2.3536
4,q099,180.633,5.634,186.267,3.4679
4,q100,135.353,4.807,140.16,1.1003
4,q101,158.292,2.307,160.599,1.1702
4,q102,312.476,2.513,314.989,1.1588
4,q103,299.087,5.806,304.893,2.8194
4,q104,1485.713,2.318,1488.031,2.4598
4,q105,13030.192,5.579,13035.771,2.1296
4,q106,351.83,4.945,356.775,2.2611
4,q107,33878.828,2.528,33881.356,3.5012
4,q108,46834.356,5.728,46840.084,4.1718
4,q109,205.219,8.724,213.943,1.431
4,q110,179.424,8.98,188.404,1.3579
4,q111,253.758,8.996,262.754,1.3982
4,q112,188.689,3.543,192.232,1.3341
4,q113,1743.408,2.481,1745.889,2.9632
4,q114,1638.403,5.481,1643.884,2.3591
4,q115,2810.452,5.535,2815.987,2.7151
4,q116,265.537,2.397,267.934,2.9677
4,q117,144.835,4.951,149.786,1.2739
4,q118,186.882,5.596,192.478,1.6196
4,q119,286.462,2.35,288.812,1.6465
4,q121,164.725,5.747,170.472,1.7201
4,q123,12570.922,5.255,12576.177,2.7639
4,q124,510.187,5.425,515.612,1.7327
4,q125,60.073,2.358,62.431,2.8956
4,q127,235.466,8.827,244.293,2.3453
4,q128,248.708,3.667,252.375,2.1794
4,q129,263.217,3.697,266.914,2.5509
4,q130,105.597,3.082,108.679,1.4139
4,q131,1752.694,3.728,1756.422,3.0713
4,q132,1017.603,9.199,1026.802,4.7799
4,q133,1391.452,9.308,1400.76,3.3092
4,q134,11743.721,3.698,11747.419,6.5074
4,q135,143569.247,3.778,143573.025,1.9881
4,q136,31181.489,4.279,31185.768,3.1568
4,q137,205.236,6.328,211.564,4.3516
4,q138,4993.594,2.748,4996.342,6.4776
4,q139,436.061,9.145,445.206,1.1834
4,q140,14815.386,18.264,14833.65,8.8925
4,q141,22810.65,18.455,22829.105,1.6876
4,q142,21529.854,17.358,21547.212,4.2528
4,q143,20136.905,17.717,20154.622,5.9208
4,q144,1721.479,9.94,1731.419,1.2625
4,q145,309.447,11.441,320.888,2.8881
4,q146,256.712,10.914,267.626,1.352
5,q001,55.653,1.451,57.104,1.0
5,q002,788.979,0.728,789.707,1.9074
5,q003,219.594,0.841,220.435,2.123
5,q004,246.742,0.995,247.737,2.118
5,q005,578.723,0.714,579.437,1.7428
5,q006,148.298,1.339,149.637,1.6423
5,q007,183.179,2.285,185.464,1.5711
5,q008,245.097,2.214,247.311,1.573
5,q009,175.075,2.404,177.479,1.1486
5,q010,91.112,0.961,92.073,1.5844
5,q011,85.956,1.08,87.036,1.8696
5,q012,140.578,1.994,142.572,2.5393
5,q013,80.264,2.354,82.618,2.1414
5,q014,44.208,2.423,46.631,3.9355
5,q015,721.069,2.288,723.357,1.1204
5,q016,73.232,0.994,74.226,1.7283
5,q017,14.179,0.95,15.129,1.6654
5,q018,59.56,1.103,60.663,1.1378
5,q019,58.098,2.014,60.112,1.0005
5,q020,108.256,1.019,109.275,1.1355
5,q021,85.669,2.361,88.03,1.9906
5,q022,151.38,2.51,153.89,2.4515
5,q023,109.607,0.968,110.575,1.7936
5,q024,60.497,2.139,62.636,2.6713
5,q025,100.229,5.536,105.765,1.227
5,q026,72.339,1.967,74.306,1.1128
5,q027,53.346,5.698,59.044,2.5684
5,q028,1123.439,2.05,1125.489,1.1634
5,q029,158.747,4.835,163.582,1.4143
5,q030,35064.204,2.147,35066.351,8.0542
5,q031,2296.931,5.271,2302.202,3.9152
5,q032,1378.349,2.485,1380.834,2.4873
5,q033,85.571,2.463,88.034,5.0244
5,q034,37708.775,2.451,37711.226,2.8598
5,q035,647.317,6.097,653.414,3.0366
5,q036,60.284,5.896,66.18,3.1323
5,q037,183.367,7.172,190.539,1.3305
5,q038,6770.757,2.361,6773.118,1.7901
5,q039,728.458,5.81,734.268,3.1821
5,q040,58.328,2.168,60.496,1.1913
5,q041,36.402,4.62,41.022,2.2895
5,q042,215.434,2.206,217.64,1.2184
5,q043,662.46,2.355,664.815,1.4249
5,q044,418.418,2.514,420.932,2.1509
5,q045,20.696,2.594,23.29,2.1246
5,q046,263.183,3.863,267.046,2.1794
5,q047,4053.636,3.644,4057.28,2.9768
5,q048,61.631,9.061,70.692,14.6383
5,q049,1501.524,3.639,1505.163,2.6558
5,q050,130.058,4.722,134.78,7.1615
