iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q01_s111,1330.708,0.818,1331.526,1.3336
2,q01_s123,1335.03,0.849,1335.879,1.3309
2,q01_s1337,1319.215,0.807,1320.022,1.3347
2,q01_s17,1346.207,0.874,1347.081,1.3312
2,q01_s2024,1335.227,0.819,1336.046,1.3313
2,q01_s222,1334.895,0.813,1335.708,1.3311
2,q01_s321,1335.18,0.787,1335.967,1.3312
2,q01_s333,1325.147,0.834,1325.981,1.3345
2,q01_s42,1336.659,0.823,1337.482,1.3331
2,q01_s444,1330.03,0.811,1330.841,1.3323
2,q01_s456,1318.201,0.815,1319.016,1.3353
2,q01_s55,1337.172,0.801,1337.973,1.3313
2,q01_s555,1340.617,0.769,1341.386,1.3302
2,q01_s654,1346.337,0.808,1347.145,1.3303
2,q01_s666,1328.506,0.824,1329.33,1.3337
2,q01_s7,1325.766,0.814,1326.58,1.3351
2,q01_s777,1339.768,0.852,1340.62,1.3312
2,q01_s789,1321.531,0.786,1322.317,1.3344
2,q01_s987,1319.694,0.783,1320.477,1.3346
2,q01_s99,1346.005,0.805,1346.81,1.3303
2,q02_s111,53426.724,1.864,53428.588,1.8089
2,q02_s123,53263.158,1.773,53264.931,1.0505
2,q02_s1337,54358.651,1.775,54360.426,1.056
2,q02_s17,51096.86,1.814,51098.674,1.0521
2,q02_s2024,56106.676,1.81,56108.486,1.0636
2,q02_s222,55328.965,1.86,55330.825,1.0599
2,q02_s321,50780.506,1.817,50782.323,1.053
2,q02_s333,48489.792,1.828,48491.62,1.0541
2,q02_s42,54396.691,1.756,54398.447,1.0591
2,q02_s444,51801.643,1.846,51803.489,1.0495
2,q02_s456,50752.247,1.802,50754.049,1.0512
2,q02_s55,50118.043,1.832,50119.875,1.0552
2,q02_s555,53152.049,1.768,53153.817,1.0478
2,q02_s654,54157.095,1.8,54158.895,1.0519
2,q02_s666,54918.56,1.883,54920.443,1.0562
2,q02_s7,52885.209,1.779,52886.988,1.0503
2,q02_s777,50637.091,1.808,50638.899,1.0518
2,q02_s789,51998.772,1.782,52000.554,1.0533
2,q02_s987,51535.288,1.787,51537.075,1.0519
2,q02_s99,51732.705,1.789,51734.494,1.0458
2,q03_s111,313.475,1.076,314.551,2.6575
2,q03_s123,314.351,1.075,315.426,2.6462
2,q03_s1337,315.403,1.075,316.478,2.6224
2,q03_s17,313.382,1.052,314.434,2.6454
2,q03_s2024,313.945,1.028,314.973,2.6226
2,q03_s222,312.679,1.055,313.734,2.6617
2,q03_s321,313.54,1.067,314.607,2.6269
2,q03_s333,312.984,1.04,314.024,2.6439
2,q03_s42,316.675,1.082,317.757,2.6207
2,q03_s444,315.043,1.031,316.074,2.6442
2,q03_s456,312.623,1.032,313.655,2.6562
2,q03_s55,313.495,1.06,314.555,2.6232
2,q03_s555,313.938,1.053,314.991,2.6442
2,q03_s654,313.08,1.057,314.137,2.6634
2,q03_s666,313.845,1.049,314.894,2.6411
2,q03_s7,315.241,1.059,316.3,2.6148
2,q03_s777,312.657,1.067,313.724,2.6285
2,q03_s789,312.213,1.051,313.264,2.6623
2,q03_s987,315.026,1.085,316.111,2.6492
2,q03_s99,316.024,1.084,317.108,2.6417
2,q04_s111,390.51,0.959,391.469,1.3234
2,q04_s123,388.973,0.959,389.932,1.4063
2,q04_s1337,389.999,1.001,391.0,1.3959
2,q04_s17,393.981,0.984,394.965,1.3629
2,q04_s2024,389.57,0.975,390.545,1.4018
