iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
6,23c,187.178,26.58,213.758,1.9236
6,24a,304.357,54.606,358.963,21.3734
6,24b,15.935,50.123,66.058,4.2373
6,25a,1498.368,10.147,1508.515,45.904
6,25b,192.061,10.025,202.086,6.2503
6,25c,5229.663,10.942,5240.605,60.3968
6,26a,12126.391,48.31,12174.701,17.0993
6,26b,149.578,47.64,197.218,11.7425
6,26c,1102.034,46.664,1148.698,12.2682
6,27a,13.022,48.971,61.993,3.3333
6,27b,5.352,45.037,50.389,4.1487
6,27c,17.125,48.779,65.904,3.087
6,28a,853.758,59.959,913.717,71.1659
6,28b,445.453,54.997,500.45,58.8041
6,28c,897.579,60.576,958.155,53.0267
6,29a,53.878,70.354,124.232,7.7208
6,29b,8.938,71.773,80.711,3.3953
6,29c,716.379,75.777,792.156,68.8643
6,2a,306.162,1.891,308.053,31.5217
6,2b,292.526,2.048,294.574,36.7786
6,2c,277.015,2.059,279.074,8.7956
6,2d,379.597,2.064,381.661,31.75
6,30a,3691.406,49.696,3741.102,37.7648
6,30b,245.514,46.566,292.08,8.7455
6,30c,2154.247,49.948,2204.195,53.9099
6,31a,679.571,38.112,717.683,34.2144
6,31b,249.608,33.914,283.522,12.5577
6,31c,682.694,39.585,722.279,39.3635
6,32a,7.98,2.31,10.29,9.5469
6,32b,102.719,1.845,104.564,22.7631
6,33a,21.654,57.913,79.567,3.5952
6,33b,12.048,57.023,69.071,2.6411
6,33c,33.799,57.838,91.637,5.4494
6,3a,131.476,1.599,133.075,2.6384
6,3b,84.505,1.719,86.224,2.5172
6,3c,200.475,1.775,202.25,3.622
6,4a,89.074,2.052,91.126,6.7148
6,4b,32.723,1.906,34.629,2.0691
6,4c,80.524,1.743,82.267,7.6972
6,5a,67.276,1.97,69.246,7.8224
6,5b,63.37,1.825,65.195,1.5855
6,5c,96.198,1.824,98.022,3.4904
6,6a,21.14,1.915,23.055,3.1455
6,6b,172.701,1.81,174.511,8.4287
6,6c,6.11,2.136,8.246,3.1988
6,6d,4065.927,1.741,4067.668,9.3842
6,6e,14.673,2.172,16.845,2.7271
6,6f,4113.083,1.767,4114.85,9.813
6,7a,582.215,5.653,587.868,3.3748
6,7b,165.795,5.24,171.035,3.1781
6,7c,1633.431,5.673,1639.104,22.6442
6,8a,833.295,3.734,837.029,16.8655
6,8b,84.45,3.575,88.025,6.0526
6,8c,1754.342,3.35,1757.692,1.3087
6,8d,686.834,4.014,690.848,2.6362
6,9a,130.996,6.219,137.215,9.0921
6,9b,125.322,5.586,130.908,8.9157
6,9c,219.484,5.87,225.354,2.7243
6,9d,1935.844,6.266,1942.11,3.545
7,10a,240.718,3.644,244.362,1.8375
7,10b,139.666,3.539,143.205,2.4455
7,10c,6989.778,3.348,6993.126,5.7434
7,11a,57.414,5.565,62.979,18.1154
7,11b,20.874,4.797,25.671,10.5471
7,11c,106.223,5.029,111.252,13.4654
7,11d,89.542,5.169,94.711,6.8342
7,12a,105.939,5.338,111.277,5.6684
7,12b,37.237,5.951,43.188,3.419
7,12c,317.296,5.477,322.773,11.5422
7,13a,607.807,8.336,616.143,5.1741
7,13b,275.172,8.435,283.607,6.2289
7,13c,262.954,8.385,271.339,3.6061
7,13d,943.735,8.495,952.23,5.0759
7,14a,242.358,5.257,247.615,21.3898
7,14b,109.531,4.863,114.394,4.1078
7,14c,414.356,5.05,419.406,25.1027
7,15a,155.463,11.306,166.769,3.0283
7,15b,19.095,11.365,30.46,3.5767
7,15c,604.567,12.626,617.193,3.6553
7,15d,307.267,12.821,320.088,5.8831
7,16a,157.199,6.472,163.671,8.5075
7,16b,10058.163,6.186,10064.349,37.073
7,16c,882.566,6.325,888.891,24.3997
7,16d,726.13,6.171,732.301,24.9874
7,17a,7042.519,4.106,7046.625,35.9395
7,17b,5364.378,4.09,5368.468,31.2046
7,17c,5244.284,3.958,5248.242,33.5948
7,17d,5324.668,3.927,5328.595,54.1499
7,17e,7091.894,3.909,7095.803,35.6406
7,17f,6554.082,3.999,6558.081,37.6148
7,18a,2540.914,3.985,2544.899,5.563
7,18b,113.177,3.807,116.984,5.9781
7,18c,3275.18,3.814,3278.994,7.5543
7,19a,132.496,18.484,150.98,9.8205
7,19b,58.195,15.11,73.305,8.4129
7,19c,1000.97,20.306,1021.276,11.3543
7,19d,3184.019,21.235,3205.254,6.129
7,1a,39.085,2.021,41.106,1.5607
7,1b,36.563,1.648,38.211,7.9545
7,1c,38.092,1.678,39.77,1.9086
7,1d,36.829,1.636,38.465,8.4569
7,20a,2008.941,11.932,2020.873,15.5797
7,20b,1575.139,11.804,1586.943,14.2331
7,20c,864.963,12.169,877.132,19.8577
7,21a,55.778,11.374,67.152,23.3651
7,21b,37.228,10.812,48.04,16.1667
7,21c,39.044,11.105,50.149,22.9058
7,22a,300.819,29.392,330.211,29.7569
7,22b,212.797,29.19,241.987,12.0574
7,22c,908.115,29.397,937.512,50.9815
7,22d,559.891,31.623,591.514,48.4399
7,23a,195.124,27.832,222.956,5.0458
7,23b,41.126,27.281,68.407,5.5679
7,23c,187.504,27.46,214.964,1.9236
7,24a,307.394,56.806,364.2,21.3734
7,24b,15.928,50.562,66.49,4.2373
7,25a,1490.192,10.18,1500.372,45.904
7,25b,193.155,9.971,203.126,6.2503
7,25c,5232.934,11.063,5243.997,60.3968
7,26a,12127.376,47.67,12175.046,17.0993
7,26b,149.464,48.463,197.927,11.7425
7,26c,1102.699,46.823,1149.522,12.2682
7,27a,12.79,46.943,59.733,3.3333
7,27b,5.298,45.483,50.781,4.1487
7,27c,18.186,50.111,68.297,3.087
7,28a,852.12,59.514,911.634,71.1659
7,28b,445.905,58.15,504.055,58.8041
7,28c,897.509,59.967,957.476,53.0267
7,29a,53.779,69.629,123.408,7.7208
7,29b,8.667,70.269,78.936,3.3953
7,29c,717.871,74.307,792.178,68.8643
7,2a,306.22,1.919,308.139,31.5217
7,2b,292.077,2.015,294.092,36.7786
7,2c,278.532,2.107,280.639,8.7956
7,2d,382.387,2.077,384.464,31.75
7,30a,3680.519,49.48,3729.999,37.7648
7,30b,245.464,47.213,292.677,8.7455
7,30c,2145.939,49.977,2195.916,53.9099
7,31a,679.805,38.749,718.554,34.2144
7,31b,248.699,34.462,283.161,12.5577
7,31c,683.638,39.721,723.359,39.3635
7,32a,8.043,2.306,10.349,9.5469
7,32b,101.762,2.899,104.661,22.7631
7,33a,21.718,57.706,79.424,3.5952
7,33b,11.934,56.364,68.298,2.6411
7,33c,33.537,58.611,92.148,5.4494
7,3a,129.164,1.588,130.752,2.6384
7,3b,84.733,1.686,86.419,2.5172
7,3c,200.725,1.808,202.533,3.622
7,4a,88.758,2.073,90.831,6.7148
7,4b,32.408,1.915,34.323,2.0691
7,4c,82.086,1.725,83.811,7.6972
7,5a,66.809,1.939,68.748,7.8224
7,5b,62.771,1.822,64.593,1.5855
7,5c,96.72,1.845,98.565,3.4904
7,6a,21.165,1.95,23.115,3.1455
7,6b,172.194,1.832,174.026,8.4287
7,6c,6.186,2.18,8.366,3.1988
7,6d,4070.517,1.801,4072.318,9.3842
7,6e,14.677,2.187,16.864,2.7271
7,6f,4112.585,1.764,4114.349,9.813
7,7a,586.967,5.712,592.679,3.3748
7,7b,165.898,5.431,171.329,3.1781
7,7c,1634.538,5.903,1640.441,22.6442
7,8a,836.298,3.885,840.183,16.8655
7,8b,84.386,3.53,87.916,6.0526
7,8c,1919.942,3.413,1923.355,1.3087
7,8d,687.029,3.947,690.976,2.6362
7,9a,132.65,6.26,138.91,9.0921
7,9b,127.063,5.55,132.613,8.9157
7,9c,222.672,5.947,228.619,2.7243
7,9d,1942.167,6.164,1948.331,3.545
8,10a,242.879,3.494,246.373,1.8375
8,10b,137.932,3.454,141.386,2.4455
8,10c,6957.058,3.396,6960.454,5.7434
8,11a,57.582,5.535,63.117,18.1154
8,11b,20.694,4.842,25.536,10.5471
8,11c,102.527,5.11,107.637,13.4586
8,11d,94.346,5.112,99.458,6.8421
8,12a,104.16,5.348,109.508,5.6684
8,12b,37.287,5.867,43.154,3.419
8,12c,316.654,5.413,322.067,11.5422
8,13a,610.512,8.333,618.845,5.1741
8,13b,275.439,8.464,283.903,6.2289
8,13c,261.726,8.421,270.147,3.6061
8,13d,944.972,8.689,953.661,5.0759
8,14a,243.737,5.232,248.969,21.3898
8,14b,109.684,4.859,114.543,4.1078
8,14c,417.794,5.042,422.836,25.1027
8,15a,155.383,11.554,166.937,3.0283
8,15b,18.863,11.48,30.343,3.5767
8,15c,605.166,12.291,617.457,3.6553
8,15d,308.15,12.804,320.954,5.8831
8,16a,155.38,6.505,161.885,8.5075
8,16b,10024.147,6.137,10030.284,37.073
8,16c,879.232,6.356,885.588,24.3997
8,16d,723.492,6.243,729.735,24.9874
8,17a,7097.558,3.929,7101.487,35.9395
8,17b,5395.018,4.042,5399.06,31.2046
8,17c,5243.482,3.955,5247.437,33.5948
8,17d,5335.126,3.943,5339.069,54.1499
8,17e,7093.562,3.895,7097.457,35.6406
8,17f,6550.025,4.093,6554.118,37.6148
8,18a,2545.82,3.982,2549.802,5.563
8,18b,110.777,3.839,114.616,5.9781
8,18c,3265.368,3.92,3269.288,7.5543
8,19a,133.207,18.678,151.885,9.8205
8,19b,63.664,15.141,78.805,8.4129
8,19c,1002.675,20.222,1022.897,11.3543
8,19d,3268.931,21.897,3290.828,6.129
8,1a,39.323,2.118,41.441,1.5607
8,1b,36.352,1.677,38.029,7.9545
8,1c,37.824,1.661,39.485,1.9086
8,1d,36.577,1.675,38.252,8.4569
8,20a,2007.564,11.406,2018.97,15.5797
8,20b,1573.594,11.579,1585.173,14.2331
8,20c,865.229,12.03,877.259,19.8577
8,21a,55.586,11.443,67.029,23.3651
8,21b,37.332,10.821,48.153,16.1667
8,21c,38.12,11.27,49.39,22.9058
8,22a,301.773,29.753,331.526,29.7569
8,22b,214.165,29.656,243.821,12.0574
8,22c,906.797,30.249,937.046,50.9815
8,22d,560.38,31.102,591.482,48.4399
8,23a,194.171,28.119,222.29,5.0458
8,23b,40.611,26.86,67.471,5.5679
8,23c,189.622,27.313,216.935,1.9236
8,24a,304.339,56.97,361.309,21.3734
8,24b,15.944,50.92,66.864,4.2373
8,25a,1494.536,10.197,1504.733,45.904
8,25b,193.726,10.05,203.776,6.2503
8,25c,5260.646,10.571,5271.217,60.3968
8,26a,12154.923,49.975,12204.898,17.0993
8,26b,149.453,47.232,196.685,11.7425
8,26c,1098.869,47.487,1146.356,12.2682
8,27a,13.054,46.999,60.053,3.3333
8,27b,5.347,46.545,51.892,4.1487
8,27c,17.373,49.525,66.898,3.087
8,28a,852.729,58.765,911.494,71.1659
8,28b,445.515,57.425,502.94,58.8041
8,28c,895.784,59.454,955.238,53.0267
8,29a,53.758,70.398,124.156,7.7208
8,29b,8.69,69.963,78.653,3.3953
8,29c,715.142,75.097,790.239,68.8643
8,2a,306.698,1.907,308.605,31.5217
8,2b,291.219,2.075,293.294,36.7786
8,2c,277.57,2.111,279.681,8.7956
8,2d,383.26,2.016,385.276,31.75
8,30a,3692.45,51.694,3744.144,37.7648
8,30b,247.832,46.538,294.37,8.7455
8,30c,2143.317,48.992,2192.309,53.9099
8,31a,681.596,38.202,719.798,34.2144
8,31b,249.233,35.064,284.297,12.5577
8,31c,683.659,39.049,722.708,39.3635
8,32a,8.009,2.294,10.303,9.5469
8,32b,101.454,2.033,103.487,22.7631
8,33a,21.811,57.354,79.165,3.5952
8,33b,12.136,57.527,69.663,2.6411
8,33c,33.694,58.91,92.604,5.4494
8,3a,129.844,1.595,131.439,2.6384
8,3b,84.793,1.714,86.507,2.5172
8,3c,202.143,1.756,203.899,3.622
8,4a,89.993,2.076,92.069,6.7148
8,4b,32.895,1.91,34.805,2.0691
8,4c,81.442,1.762,83.204,7.6972
8,5a,66.404,1.887,68.291,7.8224
8,5b,63.271,1.812,65.083,1.5855
8,5c,96.535,1.841,98.376,3.4904
8,6a,21.105,1.912,23.017,3.1455
8,6b,172.594,1.798,174.392,8.4287
8,6c,6.165,2.171,8.336,3.1988
8,6d,4081.851,2.155,4084.006,9.3842
8,6e,14.608,2.157,16.765,2.7271
8,6f,4113.909,1.974,4115.883,9.813
8,7a,580.516,5.709,586.225,3.3748
8,7b,165.904,5.248,171.152,3.1781
8,7c,1632.035,5.875,1637.91,22.6442
8,8a,837.698,3.916,841.614,16.8655
8,8b,84.18,3.627,87.807,6.0526
8,8c,1769.895,3.36,1773.255,1.3087
8,8d,688.063,3.937,692.0,2.6362
8,9a,132.229,6.223,138.452,9.0921
8,9b,126.317,5.54,131.857,8.9157
8,9c,220.494,6.032,226.526,2.7243
8,9d,1947.774,6.445,1954.219,3.545
9,10a,242.462,3.585,246.047,1.8375
9,10b,138.878,3.537,142.415,2.4455
9,10c,6976.585,3.371,6979.956,5.7434
9,11a,56.151,5.453,61.604,18.1154
9,11b,20.416,4.821,25.237,10.5471
9,11c,106.635,5.071,111.706,13.4664
9,11d,90.623,5.263,95.886,6.843
9,12a,105.294,5.399,110.693,5.6684
9,12b,37.279,5.931,43.21,3.419
9,12c,315.013,5.472,320.485,11.5422
9,13a,608.348,8.272,616.62,5.1741
9,13b,276.057,8.634,284.691,6.2289
9,13c,263.618,8.641,272.259,3.6061
9,13d,943.646,8.344,951.99,5.0759
9,14a,245.296,5.308,250.604,21.3898
9,14b,108.853,4.751,113.604,4.1078
9,14c,412.711,5.163,417.874,25.1027
9,15a,155.518,11.384,166.902,3.0283
9,15b,19.108,11.472,30.58,3.5767
9,15c,603.257,12.415,615.672,3.6553
9,15d,308.023,12.669,320.692,5.8831
9,16a,155.793,6.478,162.271,8.5075
9,16b,10024.791,5.972,10030.763,37.073
9,16c,881.969,6.453,888.422,24.3997
9,16d,726.577,6.223,732.8,24.9874
9,17a,7041.59,4.01,7045.6,35.9395
9,17b,5369.892,3.87,5373.762,31.2046
9,17c,5229.687,3.812,5233.499,33.5948
9,17d,5323.296,4.09,5327.386,54.1499
9,17e,7074.998,3.958,7078.956,35.6406
9,17f,6551.547,3.963,6555.51,37.6148
9,18a,2544.677,4.006,2548.683,5.563
9,18b,114.187,4.0,118.187,5.9781
9,18c,3268.458,3.781,3272.239,7.5543
9,19a,132.578,18.829,151.407,9.8205
9,19b,58.308,14.843,73.151,8.4129
9,19c,1002.669,20.343,1023.012,11.3543
9,19d,3115.474,21.149,3136.623,6.129
9,1a,38.674,2.083,40.757,1.5607
9,1b,36.464,1.678,38.142,7.9545
9,1c,38.226,1.669,39.895,1.9086
9,1d,36.529,1.639,38.168,8.4569
9,20a,2008.607,11.878,2020.485,15.5797
9,20b,1575.627,11.669,1587.296,14.2331
9,20c,865.796,12.028,877.824,19.8577
9,21a,55.781,11.326,67.107,23.3651
9,21b,37.686,10.872,48.558,16.1667
9,21c,39.541,11.344,50.885,22.9058
9,22a,301.167,28.956,330.123,29.7569
9,22b,214.094,29.103,243.197,12.0574
9,22c,908.911,29.187,938.098,50.9815
9,22d,558.768,31.002,589.77,48.4399
9,23a,194.869,28.692,223.561,5.0458
9,23b,41.167,26.948,68.115,5.5679
9,23c,188.231,27.007,215.238,1.9236
9,24a,305.959,56.406,362.365,21.3734
9,24b,15.63,49.661,65.291,4.2373
9,25a,1494.635,10.06,1504.695,45.904
9,25b,193.846,10.001,203.847,6.2503
9,25c,5231.31,10.54,5241.85,60.3968
9,26a,12144.28,48.788,12193.068,17.0993
9,26b,149.998,47.695,197.693,11.7425
9,26c,1102.49,48.677,1151.167,12.2682
9,27a,12.479,46.019,58.498,3.3333
9,27b,5.426,44.994,50.42,4.1487
9,27c,17.231,48.937,66.168,3.087
9,28a,850.076,58.555,908.631,71.1659
9,28b,446.76,57.605,504.365,58.8041
9,28c,896.737,59.474,956.211,53.0267
9,29a,53.889,69.146,123.035,7.7208
9,29b,9.022,70.295,79.317,3.3953
9,29c,715.72,74.319,790.039,68.8643
9,2a,306.653,1.911,308.564,31.5217
9,2b,291.328,2.04,293.368,36.7786
9,2c,275.259,2.028,277.287,8.7956
9,2d,381.503,2.054,383.557,31.75
9,30a,3690.112,49.333,3739.445,37.7648
9,30b,245.292,47.115,292.407,8.7455
9,30c,2155.825,49.276,2205.101,53.9099
9,31a,678.608,38.565,717.173,34.2144
9,31b,249.371,34.183,283.554,12.5577
9,31c,686.031,39.522,725.553,39.3635
9,32a,8.044,2.281,10.325,9.5469
9,32b,102.987,2.113,105.1,22.7631
9,33a,21.808,58.0,79.808,3.5952
9,33b,12.392,59.181,71.573,2.6411
9,33c,34.213,58.552,92.765,5.4494
9,3a,130.826,1.6,132.426,2.6384
9,3b,86.54,1.739,88.279,2.5172
9,3c,202.046,1.832,203.878,3.622
9,4a,88.661,2.041,90.702,6.7148
9,4b,32.588,1.833,34.421,2.0691
9,4c,82.536,1.726,84.262,7.6972
9,5a,67.524,1.965,69.489,7.8224
9,5b,63.47,1.819,65.289,1.5855
9,5c,96.156,1.863,98.019,3.4904
9,6a,21.236,1.938,23.174,3.1455
9,6b,172.8,1.843,174.643,8.4287
9,6c,6.162,2.181,8.343,3.1988
9,6d,4084.611,2.051,4086.662,9.3842
9,6e,14.732,2.15,16.882,2.7271
9,6f,4119.51,1.748,4121.258,9.813
9,7a,582.421,5.819,588.24,3.3748
9,7b,165.868,5.417,171.285,3.1781
9,7c,1636.678,5.88,1642.558,22.6442
9,8a,834.535,3.668,838.203,16.8655
9,8b,84.332,3.626,87.958,6.0526
9,8c,1900.505,3.337,1903.842,1.3087
9,8d,691.533,3.908,695.441,2.6362
9,9a,131.262,6.466,137.728,9.0921
9,9b,127.025,5.575,132.6,8.9157
9,9c,219.609,5.959,225.568,2.7243
9,9d,1936.515,6.266,1942.781,3.545
10,10a,240.503,3.532,244.035,1.8375
10,10b,138.933,3.512,142.445,2.4455
10,10c,6983.729,3.364,6987.093,5.7434
10,11a,55.301,5.563,60.864,18.1154
10,11b,20.28,4.815,25.095,10.5471
10,11c,99.405,5.121,104.526,13.4659
10,11d,93.506,5.25,98.756,6.8432
10,12a,105.705,5.581,111.286,5.6684
10,12b,37.075,6.015,43.09,3.419
10,12c,315.824,5.267,321.091,11.5422
10,13a,609.378,8.623,618.001,5.1741
10,13b,275.99,8.607,284.597,6.2289
10,13c,263.641,8.598,272.239,3.6061
10,13d,944.774,8.428,953.202,5.0759
10,14a,243.512,5.303,248.815,21.3898
10,14b,109.214,4.882,114.096,4.1078
10,14c,412.433,5.196,417.629,25.1027
10,15a,155.357,11.385,166.742,3.0283
10,15b,18.105,11.313,29.418,3.5767
10,15c,603.746,12.131,615.877,3.6553
10,15d,307.56,12.587,320.147,5.8831
10,16a,155.019,6.364,161.383,8.5075
10,16b,10020.058,6.099,10026.157,37.073
10,16c,884.156,6.181,890.337,24.3997
10,16d,724.011,6.345,730.356,24.9874
10,17a,7039.07,4.075,7043.145,35.9395
10,17b,5354.297,4.066,5358.363,31.2046
10,17c,5234.963,4.005,5238.968,33.5948
10,17d,5351.084,3.967,5355.051,54.1499
10,17e,7075.587,4.112,7079.699,35.6406
10,17f,6551.138,4.104,6555.242,37.6148
10,18a,2542.845,3.905,2546.75,5.563
10,18b,112.833,3.957,116.79,5.9781
10,18c,3269.929,3.75,3273.679,7.5543
10,19a,133.21,18.889,152.099,9.8205
10,19b,62.982,14.898,77.88,8.4129
10,19c,1002.356,20.492,1022.848,11.3543
10,19d,3154.456,21.203,3175.659,6.129
10,1a,38.479,2.032,40.511,1.5607
10,1b,36.502,1.702,38.204,7.9545
10,1c,37.844,1.647,39.491,1.9086
10,1d,36.587,1.686,38.273,8.4569
10,20a,2008.43,12.029,2020.459,15.5797
10,20b,1577.048,11.166,1588.214,14.2331
10,20c,864.287,12.168,876.455,19.8577
10,21a,55.846,11.416,67.262,23.3651
10,21b,37.557,11.112,48.669,16.1667
10,21c,38.978,11.145,50.123,22.9058
10,22a,299.902,29.323,329.225,29.7569
10,22b,213.307,28.904,242.211,12.0574
10,22c,908.461,29.6,938.061,50.9815
10,22d,561.825,31.429,593.254,48.4399
10,23a,193.711,27.838,221.549,5.0458
10,23b,41.201,25.956,67.157,5.5679
10,23c,188.534,27.038,215.572,1.9236
10,24a,306.209,56.876,363.085,21.3734
10,24b,15.77,51.096,66.866,4.2373
10,25a,1491.025,9.981,1501.006,45.904
10,25b,194.094,9.983,204.077,6.2503
10,25c,5233.387,10.582,5243.969,60.3968
10,26a,12134.947,47.952,12182.899,17.0993
10,26b,152.171,47.769,199.94,11.7425
10,26c,1106.557,46.48,1153.037,12.2682
10,27a,12.793,46.675,59.468,3.3333
10,27b,5.34,45.778,51.118,4.1487
10,27c,17.37,49.542,66.912,3.087
10,28a,852.192,59.506,911.698,71.1659
10,28b,446.159,57.289,503.448,58.8041
10,28c,897.021,59.293,956.314,53.0267
10,29a,54.255,70.029,124.284,7.7208
10,29b,8.899,71.039,79.938,3.3953
10,29c,716.282,74.955,791.237,68.8643
10,2a,306.251,1.907,308.158,31.5217
10,2b,293.115,2.005,295.12,36.7786
10,2c,277.161,2.033,279.194,8.7956
10,2d,382.261,2.033,384.294,31.75
10,30a,3676.735,49.379,3726.114,37.7648
10,30b,244.523,45.876,290.399,8.7455
10,30c,2158.746,49.873,2208.619,53.9099
10,31a,679.498,39.076,718.574,34.2144
10,31b,249.333,34.607,283.94,12.5577
10,31c,681.307,38.971,720.278,39.3635
10,32a,8.182,2.349,10.531,9.5469
10,32b,102.406,1.938,104.344,22.7631
10,33a,21.515,58.003,79.518,3.5952
10,33b,12.173,58.302,70.475,2.6411
10,33c,34.097,58.297,92.394,5.4494
10,3a,129.935,1.562,131.497,2.6384
10,3b,85.183,1.695,86.878,2.5172
10,3c,201.014,1.718,202.732,3.622
10,4a,88.536,2.076,90.612,6.7148
10,4b,32.913,1.914,34.827,2.0691
10,4c,81.648,1.698,83.346,7.6972
10,5a,67.24,1.858,69.098,7.8224
10,5b,61.726,1.737,63.463,1.5855
10,5c,97.159,1.839,98.998,3.4904
10,6a,21.327,1.975,23.302,3.1455
10,6b,172.504,1.788,174.292,8.4287
10,6c,6.151,2.165,8.316,3.1988
10,6d,4066.425,1.74,4068.165,9.3842
10,6e,14.702,2.167,16.869,2.7271
10,6f,4108.51,1.817,4110.327,9.813
10,7a,579.892,5.52,585.412,3.3748
10,7b,165.012,5.384,170.396,3.1781
10,7c,1637.738,6.029,1643.767,22.6442
10,8a,838.063,3.838,841.901,16.8655
10,8b,84.384,3.59,87.974,6.0526
10,8c,1747.225,3.453,1750.678,1.3087
10,8d,688.538,3.949,692.487,2.6362
10,9a,131.985,6.332,138.317,9.0921
10,9b,127.827,5.672,133.499,8.9157
10,9c,219.768,5.992,225.76,2.7243
10,9d,1940.656,6.223,1946.879,3.545
11,10a,241.895,3.47,245.365,1.8375
11,10b,138.962,3.524,142.486,2.4455
11,10c,6964.745,3.374,6968.119,5.7434
11,11a,57.905,5.62,63.525,18.1154
11,11b,20.603,4.732,25.335,10.5471
11,11c,105.311,5.13,110.441,13.4664
11,11d,90.322,5.199,95.521,6.8411
11,12a,106.58,5.324,111.904,5.6684
11,12b,37.278,5.878,43.156,3.419
11,12c,316.992,5.271,322.263,11.5422
11,13a,609.429,8.29,617.719,5.1741
11,13b,275.367,8.291,283.658,6.2289
11,13c,264.042,8.726,272.768,3.6061
11,13d,946.18,8.394,954.574,5.0759
11,14a,241.999,5.274,247.273,21.3898
11,14b,110.746,5.018,115.764,4.1078
11,14c,412.736,5.071,417.807,25.1027
11,15a,156.752,11.393,168.145,3.0283
11,15b,18.963,11.473,30.436,3.5767
11,15c,604.502,12.57,617.072,3.6553
11,15d,308.082,12.721,320.803,5.8831
11,16a,155.827,6.368,162.195,8.5075
11,16b,10017.258,6.147,10023.405,37.073
11,16c,881.322,6.078,887.4,24.3997
11,16d,721.826,6.274,728.1,24.9874
11,17a,7033.873,4.109,7037.982,35.9395
11,17b,5389.322,3.897,5393.219,31.2046
11,17c,5243.801,3.946,5247.747,33.5948
11,17d,5322.079,3.93,5326.009,54.1499
11,17e,7096.647,3.905,7100.552,35.6406
11,17f,6540.168,4.086,6544.254,37.6148
11,18a,2544.092,3.935,2548.027,5.563
11,18b,112.313,3.936,116.249,5.9781
11,18c,3269.503,3.842,3273.345,7.5543
11,19a,131.988,18.744,150.732,9.8205
11,19b,56.906,14.652,71.558,8.4129
11,19c,1001.43,20.571,1022.001,11.3543
11,19d,3208.207,21.244,3229.451,6.129
11,1a,39.02,2.013,41.033,1.5607
11,1b,36.556,1.668,38.224,7.9545
11,1c,37.843,1.653,39.496,1.9086
11,1d,36.564,1.641,38.205,8.4569
11,20a,2008.148,11.895,2020.043,15.5797
11,20b,1578.812,11.369,1590.181,14.2331
11,20c,866.413,12.049,878.462,19.8577
11,21a,55.571,11.718,67.289,23.3651
11,21b,38.011,11.206,49.217,16.1667
11,21c,39.277,11.42,50.697,22.9058
11,22a,300.297,29.723,330.02,29.7569
11,22b,212.789,29.671,242.46,12.0574
11,22c,908.272,30.182,938.454,50.9815
11,22d,561.787,31.294,593.081,48.4399
11,23a,193.493,27.665,221.158,5.0458
11,23b,41.29,26.992,68.282,5.5679
11,23c,188.338,27.105,215.443,1.9236
11,24a,307.806,54.62,362.426,21.3734
11,24b,15.712,51.068,66.78,4.2373
11,25a,1493.909,10.224,1504.133,45.904
11,25b,192.569,9.877,202.446,6.2503
11,25c,5224.737,10.858,5235.595,60.3968
11,26a,12137.544,49.19,12186.734,17.0993
11,26b,149.837,48.595,198.432,11.7425
11,26c,1101.275,46.632,1147.907,12.2682
11,27a,13.006,47.04,60.046,3.3333
11,27b,5.302,46.633,51.935,4.1487
11,27c,17.269,48.653,65.922,3.087
11,28a,853.547,60.164,913.711,71.1659
11,28b,447.481,56.396,503.877,58.8041
11,28c,897.573,59.962,957.535,53.0267
11,29a,53.803,69.82,123.623,7.7208
11,29b,8.697,69.563,78.26,3.3953
11,29c,716.359,76.558,792.917,68.8643
11,2a,308.198,1.872,310.07,31.5217
11,2b,293.408,2.091,295.499,36.7786
11,2c,279.42,2.066,281.486,8.7956
11,2d,382.155,2.09,384.245,31.75
11,30a,3679.855,50.402,3730.257,37.7648
11,30b,245.049,48.007,293.056,8.7455
11,30c,2142.842,49.143,2191.985,53.9099
11,31a,679.194,37.988,717.182,34.2144
11,31b,248.816,33.718,282.534,12.5577
11,31c,684.29,39.355,723.645,39.3635
11,32a,8.491,2.341,10.832,9.5469
11,32b,102.573,1.871,104.444,22.7631
11,33a,21.857,57.988,79.845,3.5952
11,33b,11.999,56.611,68.61,2.6411
11,33c,33.806,58.565,92.371,5.4494
11,3a,129.288,1.598,130.886,2.6384
11,3b,84.896,1.698,86.594,2.5172
11,3c,202.069,1.76,203.829,3.622
11,4a,89.475,2.055,91.53,6.7148
11,4b,32.968,1.881,34.849,2.0691
11,4c,83.127,1.716,84.843,7.6972
11,5a,67.285,2.016,69.301,7.8224
11,5b,63.537,1.782,65.319,1.5855
11,5c,96.334,1.811,98.145,3.4904
11,6a,21.173,1.98,23.153,3.1455
11,6b,172.588,1.811,174.399,8.4287
11,6c,6.223,2.237,8.46,3.1988
11,6d,4065.288,1.81,4067.098,9.3842
11,6e,14.633,2.165,16.798,2.7271
11,6f,4111.26,1.755,4113.015,9.813
11,7a,582.266,5.633,587.899,3.3748
11,7b,166.789,5.234,172.023,3.1781
11,7c,1636.434,5.842,1642.276,22.6442
11,8a,837.753,3.811,841.564,16.8655
11,8b,84.102,3.603,87.705,6.0526
11,8c,1916.98,3.381,1920.361,1.3087
11,8d,688.798,3.915,692.713,2.6362
11,9a,132.702,6.107,138.809,9.0921
11,9b,126.804,5.62,132.424,8.9157
11,9c,219.084,6.085,225.169,2.7243
11,9d,1936.196,6.157,1942.353,3.545
