iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q071,2911.586,3.049,2914.635,3.3824
2,q072,177.783,3.176,180.959,2.9871
2,q073,96.664,3.188,99.852,2.7693
2,q074,1423.797,2.54,1426.337,2.4302
2,q075,286.323,2.65,288.973,1.7276
2,q076,85.528,2.685,88.213,1.4417
2,q077,547.125,2.56,549.685,4.1211
2,q078,37.184,2.579,39.763,2.9705
2,q079,197.536,2.511,200.047,1.6479
2,q080,75.081,0.648,75.729,1.4655
2,q081,43.888,0.632,44.52,1.5995
2,q082,100.383,0.628,101.011,2.1509
2,q083,116.771,0.621,117.392,2.0655
2,q084,353.843,0.649,354.492,1.4811
2,q085,362.302,0.632,362.934,1.4753
2,q086,78.061,1.319,79.38,1.4118
2,q087,49.36,0.584,49.944,1.6979
2,q088,351.26,0.587,351.847,1.1187
2,q089,88.428,0.65,89.078,2.2195
2,q090,91.03,0.614,91.644,1.6045
2,q091,273.664,0.639,274.303,2.2684
2,q092,52.572,0.53,53.102,1.1909
2,q093,139.826,0.618,140.444,2.9409
2,q094,42.355,0.589,42.944,2.0567
2,q095,191.789,1.472,193.261,1.3733
2,q096,170.149,1.537,171.686,1.2439
2,q097,1808.152,1.538,1809.69,1.7619
2,q098,1293.072,1.577,1294.649,2.355
2,q099,81.375,1.513,82.888,3.4718
2,q100,61.643,1.348,62.991,1.0992
2,q101,76.346,1.277,77.623,1.1706
2,q102,146.452,1.275,147.727,1.1544
2,q103,177.983,1.501,179.484,2.6506
2,q104,793.958,1.56,795.518,2.4496
2,q105,7192.636,1.594,7194.23,2.1192
2,q106,174.136,1.561,175.697,2.2656
2,q107,16480.715,1.489,16482.204,3.5047
2,q108,25467.267,1.523,25468.79,4.159
2,q109,85.124,2.4,87.524,1.4422
2,q110,78.37,2.362,80.732,1.3688
2,q111,113.446,2.312,115.758,1.3983
2,q112,101.03,2.365,103.395,1.3427
2,q113,907.579,1.509,909.088,2.948
2,q114,832.321,1.558,833.879,2.3381
2,q115,1448.712,1.548,1450.26,2.7005
2,q116,141.045,1.55,142.595,2.9568
2,q117,70.65,1.317,71.967,1.2711
2,q118,88.535,1.323,89.858,1.6281
2,q119,146.319,1.48,147.799,1.6507
2,q121,77.679,1.576,79.255,1.7238
2,q123,6656.852,1.516,6658.368,2.768
2,q124,246.292,1.482,247.774,1.7426
2,q125,25.54,1.507,27.047,2.8991
2,q127,126.071,2.406,128.477,2.4158
2,q128,151.669,2.335,154.004,2.2273
2,q129,145.426,2.333,147.759,2.5628
2,q130,50.607,1.847,52.454,1.4182
2,q131,831.863,2.396,834.259,3.1211
2,q132,18.175,2.289,20.464,2.957
2,q133,735.257,2.286,737.543,3.3021
2,q134,5485.367,2.478,5487.845,6.4686
2,q135,71917.343,2.433,71919.776,1.988
2,q136,15362.489,2.481,15364.97,3.1656
2,q137,116.982,1.714,118.696,4.3687
2,q138,2912.17,1.61,2913.78,6.5373
2,q139,197.133,2.569,199.702,1.1865
2,q140,7091.501,4.963,7096.464,9.1238
2,q141,10913.268,4.97,10918.238,1.6886
2,q142,10749.145,5.09,10754.235,4.3377
2,q143,9628.715,4.899,9633.614,6.0532
2,q144,802.008,2.5,804.508,1.2595
2,q145,167.155,3.02,170.175,2.8865
2,q146,130.461,2.991,133.452,1.3516
3,q001,16.493,0.386,16.879,1.0
3,q002,407.77,0.41,408.18,1.9031
3,q003,112.142,0.447,112.589,2.1305
3,q004,124.49,0.434,124.924,2.1249
3,q005,299.45,0.438,299.888,1.752
3,q006,76.023,0.404,76.427,1.6255
3,q007,83.727,0.567,84.294,1.5772
3,q008,117.226,0.601,117.827,1.5679
3,q009,76.849,0.596,77.445,1.1486
3,q010,48.188,0.638,48.826,1.592
3,q011,38.447,0.652,39.099,1.8799
3,q012,66.004,0.637,66.641,2.5394
3,q013,27.893,0.608,28.501,2.1378
3,q014,14.231,0.638,14.869,3.7079
3,q015,339.854,0.561,340.415,1.1187
3,q016,38.49,0.604,39.094,1.7248
3,q017,8.768,0.552,9.32,1.6773
3,q018,32.63,0.778,33.408,1.1378
3,q019,21.315,0.499,21.814,1.0005
3,q020,56.071,0.559,56.63,1.1345
3,q021,40.675,0.553,41.228,1.983
3,q022,79.423,0.607,80.03,2.4717
3,q023,55.763,0.563,56.326,1.7852
3,q024,22.408,0.584,22.992,2.6919
3,q025,49.919,1.572,51.491,1.227
3,q026,32.094,1.225,33.319,1.1125
3,q027,21.627,1.52,23.147,2.5091
3,q028,540.99,1.271,542.261,1.1646
3,q029,70.402,1.367,71.769,1.4111
3,q030,17845.249,1.496,17846.745,8.0041
3,q031,1165.762,1.5,1167.262,3.8998
3,q032,659.94,1.57,661.51,2.4804
3,q033,42.582,1.624,44.206,4.9617
3,q034,18975.983,1.508,18977.491,2.8436
3,q035,372.906,1.61,374.516,3.076
3,q036,27.303,1.471,28.774,3.1756
3,q037,83.645,1.443,85.088,1.3425
3,q038,3395.52,1.504,3397.024,1.7911
3,q039,363.873,1.587,365.46,3.1906
3,q040,29.943,1.238,31.181,1.1915
3,q041,9.081,1.281,10.362,2.3195
3,q042,103.725,1.232,104.957,1.2206
3,q043,330.506,1.467,331.973,1.4159
3,q044,224.414,1.722,226.136,2.1608
3,q045,7.496,1.521,9.017,2.0636
3,q046,154.096,2.334,156.43,2.2273
3,q047,2050.411,2.224,2052.635,3.0551
3,q048,18.523,2.473,20.996,14.9677
3,q049,763.316,2.379,765.695,2.7046
3,q050,64.632,2.348,66.98,7.1684
3,q051,5496.061,2.421,5498.482,3.2221
3,q052,6400.358,2.486,6402.844,3.7739
3,q053,87.11,1.597,88.707,2.1903
3,q054,8.595,1.62,10.215,1.6152
3,q055,3.937,1.993,5.93,1.8527
3,q056,1521.826,2.076,1523.902,6.8726
3,q057,4823.583,1.722,4825.305,17.3646
3,q059,5261.521,3.021,5264.542,3.622
3,q060,527.084,2.397,529.481,1.4783
3,q061,105.621,2.596,108.217,2.0096
3,q062,28.63,2.489,31.119,3.3946
3,q063,40.856,2.573,43.429,1.9114
3,q064,169.138,2.735,171.873,3.0756
3,q065,37.085,2.693,39.778,2.4734
3,q066,156.554,2.787,159.341,3.0535
3,q067,11.866,2.869,14.735,3.1886
3,q068,44056.413,3.581,44059.994,4.2353
3,q069,4161.111,3.196,4164.307,2.2575
3,q070,14269.567,3.005,14272.572,8.3125
3,q071,2833.156,2.888,2836.044,3.3824
3,q072,177.887,3.025,180.912,2.9871
3,q073,94.467,3.156,97.623,2.7693
3,q074,1385.731,2.491,1388.222,2.4302
3,q075,286.135,2.601,288.736,1.7276
3,q076,83.216,2.625,85.841,1.4417
3,q077,544.346,2.6,546.946,4.1211
3,q078,37.583,2.628,40.211,2.9705
3,q079,194.621,2.549,197.17,1.6479
3,q080,75.585,0.655,76.24,1.4655
3,q081,43.349,0.638,43.987,1.5995
3,q082,98.164,0.621,98.785,2.1509
3,q083,119.385,0.605,119.99,2.0655
3,q084,365.322,0.636,365.958,1.4811
3,q085,361.941,0.635,362.576,1.4753
3,q086,76.94,1.254,78.194,1.4118
3,q087,49.254,0.56,49.814,1.6979
3,q088,352.094,0.58,352.674,1.1187
3,q089,89.328,0.645,89.973,2.2195
3,q090,91.7,0.647,92.347,1.6045
3,q091,266.085,0.644,266.729,2.2684
3,q092,51.678,0.564,52.242,1.1909
3,q093,139.053,0.592,139.645,2.9245
3,q094,42.625,0.561,43.186,2.0567
3,q095,191.089,1.504,192.593,1.3733
3,q096,170.791,1.504,172.295,1.2439
3,q097,1794.388,1.584,1795.972,1.7619
3,q098,1342.918,1.564,1344.482,2.355
3,q099,79.406,1.49,80.896,3.4718
3,q100,61.606,1.352,62.958,1.0992
3,q101,76.307,1.331,77.638,1.1706
3,q102,149.211,1.241,150.452,1.1544
3,q103,179.138,1.483,180.621,2.6506
3,q104,791.654,1.563,793.217,2.4496
3,q105,7150.698,1.509,7152.207,2.1192
3,q106,173.387,1.61,174.997,2.2656
3,q107,17117.03,1.546,17118.576,3.5047
3,q108,25833.751,1.53,25835.281,4.159
3,q109,85.776,2.372,88.148,1.4422
3,q110,78.804,2.363,81.167,1.3688
3,q111,114.378,2.374,116.752,1.3983
3,q112,100.139,2.275,102.414,1.3427
3,q113,907.183,1.518,908.701,2.948
3,q114,830.48,1.592,832.072,2.3381
3,q115,1449.607,1.527,1451.134,2.7005
3,q116,139.321,1.56,140.881,2.9568
3,q117,70.112,1.312,71.424,1.2711
3,q118,88.342,1.251,89.593,1.6281
3,q119,146.332,1.517,147.849,1.6507
3,q121,77.541,1.571,79.112,1.7238
3,q123,6867.493,1.493,6868.986,2.768
3,q124,246.464,1.473,247.937,1.7426
3,q125,25.816,1.55,27.366,2.8991
3,q127,125.261,2.414,127.675,2.4158
3,q128,150.467,2.444,152.911,2.2273
3,q129,143.532,2.33,145.862,2.5628
3,q130,50.59,1.801,52.391,1.4182
3,q131,848.941,2.362,851.303,3.1199
3,q132,18.619,2.367,20.986,2.957
3,q133,736.543,2.337,738.88,3.3021
3,q134,5483.344,2.566,5485.91,6.4686
3,q135,72713.769,2.364,72716.133,1.988
3,q136,14772.202,2.55,14774.752,3.1656
3,q137,116.987,1.77,118.757,4.3687
3,q138,2912.975,1.633,2914.608,6.5373
3,q139,196.377,2.509,198.886,1.1865
3,q140,7085.5,4.929,7090.429,9.1238
3,q141,10967.213,4.771,10971.984,1.6886
3,q142,10558.511,4.87,10563.381,4.3377
3,q143,9636.179,4.758,9640.937,6.0532
3,q144,833.403,2.448,835.851,1.2595
3,q145,168.122,3.041,171.163,2.8865
3,q146,132.615,2.985,135.6,1.3516
4,q001,16.747,0.368,17.115,1.0
4,q002,408.173,0.404,408.577,1.9031
4,q003,114.084,0.436,114.52,2.1305
4,q004,125.661,0.431,126.092,2.1249
4,q005,309.755,0.444,310.199,1.752
4,q006,76.929,0.401,77.33,1.6255
4,q007,85.0,0.563,85.563,1.5772
4,q008,117.808,0.603,118.411,1.5679
4,q009,77.466,0.606,78.072,1.1486
4,q010,48.151,0.608,48.759,1.592
4,q011,38.912,0.64,39.552,1.8799
4,q012,66.219,0.604,66.823,2.5394
4,q013,27.526,0.63,28.156,2.1378
4,q014,13.783,0.634,14.417,3.7079
4,q015,351.378,0.595,351.973,1.1187
4,q016,38.89,0.603,39.493,1.7248
4,q017,8.278,0.546,8.824,1.6773
4,q018,32.848,0.614,33.462,1.1378
4,q019,21.077,0.507,21.584,1.0005
4,q020,55.915,0.549,56.464,1.1345
4,q021,40.257,0.529,40.786,1.983
4,q022,80.389,0.601,80.99,2.4494
4,q023,56.361,0.576,56.937,1.7852
4,q024,22.306,0.586,22.892,2.6919
4,q025,48.849,1.513,50.362,1.227
4,q026,31.701,1.263,32.964,1.1125
4,q027,21.964,1.612,23.576,2.5091
4,q028,541.356,1.259,542.615,1.1646
4,q029,68.824,1.316,70.14,1.4111
4,q030,18027.943,1.463,18029.406,8.0041
4,q031,1176.603,1.436,1178.039,3.8998
4,q032,675.501,1.587,677.088,2.4804
4,q033,40.949,1.571,42.52,4.9617
4,q034,19002.47,1.48,19003.95,2.8436
4,q035,382.996,1.462,384.458,3.076
4,q036,27.414,1.481,28.895,3.1756
4,q037,84.078,1.501,85.579,1.3425
4,q038,3263.281,1.534,3264.815,1.7911
4,q039,375.896,1.573,377.469,3.1906
4,q040,30.601,1.331,31.932,1.1915
4,q041,9.22,1.318,10.538,2.3195
4,q042,103.823,1.611,105.434,1.2206
4,q043,319.133,1.44,320.573,1.4159
4,q044,225.219,1.663,226.882,2.1608
4,q045,7.555,1.474,9.029,2.0636
4,q046,152.643,2.286,154.929,2.2273
4,q047,2061.949,2.353,2064.302,3.0468
4,q048,18.343,2.466,20.809,14.9677
4,q049,775.609,2.317,777.926,2.7046
4,q050,63.988,2.468,66.456,7.1684
4,q051,5310.081,2.416,5312.497,3.2221
4,q052,6371.379,2.381,6373.76,3.7739
4,q053,87.071,1.648,88.719,2.1903
4,q054,8.642,1.57,10.212,1.6152
4,q055,4.016,2.08,6.096,1.8527
4,q056,1515.164,1.731,1516.895,6.8726
4,q057,4820.607,1.712,4822.319,17.3646
4,q059,5155.552,3.057,5158.609,3.622
4,q060,542.611,2.478,545.089,1.4783
4,q061,107.003,2.516,109.519,2.0096
4,q062,28.443,2.492,30.935,3.3946
4,q063,41.728,2.613,44.341,1.9114
4,q064,167.662,2.724,170.386,3.0756
4,q065,37.187,2.725,39.912,2.4734
4,q066,156.57,2.734,159.304,3.0535
4,q067,12.014,2.785,14.799,3.1886
4,q068,43657.808,3.072,43660.88,4.2353
4,q069,4087.639,3.148,4090.787,2.2575
4,q070,14255.933,3.051,14258.984,8.3125
4,q071,2921.234,2.928,2924.162,3.3824
4,q072,173.641,3.132,176.773,2.9871
4,q073,97.209,3.234,100.443,2.7693
4,q074,1433.074,2.502,1435.576,2.4302
4,q075,278.51,2.628,281.138,1.7276
4,q076,83.824,2.464,86.288,1.4417
4,q077,545.747,2.581,548.328,4.122
4,q078,36.358,2.534,38.892,2.9705
4,q079,197.592,2.63,200.222,1.6479
4,q080,76.504,0.647,77.151,1.4655
4,q081,43.531,0.625,44.156,1.5995
4,q082,100.796,0.619,101.415,2.1509
4,q083,119.004,0.633,119.637,2.0655
4,q084,368.338,0.672,369.01,1.4811
4,q085,361.221,0.625,361.846,1.4753
4,q086,78.425,1.272,79.697,1.4118
4,q087,48.532,0.589,49.121,1.6979
4,q088,351.726,0.583,352.309,1.1187
4,q089,89.044,0.65,89.694,2.2195
4,q090,91.106,0.636,91.742,1.6045
4,q091,264.905,0.65,265.555,2.2684
4,q092,51.627,0.534,52.161,1.1909
4,q093,137.181,0.604,137.785,2.9409
4,q094,42.498,0.594,43.092,2.0567
4,q095,191.831,1.495,193.326,1.3733
4,q096,170.353,1.546,171.899,1.2439
4,q097,1818.128,1.648,1819.776,1.7619
4,q098,1341.276,1.548,1342.824,2.355
4,q099,81.967,1.487,83.454,3.4718
4,q100,62.884,1.327,64.211,1.0992
4,q101,78.588,1.345,79.933,1.1706
4,q102,144.618,1.259,145.877,1.1544
4,q103,177.726,1.493,179.219,2.6506
4,q104,795.827,1.561,797.388,2.4496
4,q105,7188.31,1.552,7189.862,2.1192
4,q106,172.188,1.649,173.837,2.2656
4,q107,17033.814,1.502,17035.316,3.5047
4,q108,25474.052,1.531,25475.583,4.159
4,q109,86.413,2.395,88.808,1.4422
4,q110,78.053,2.289,80.342,1.3688
4,q111,113.056,2.289,115.345,1.3983
4,q112,100.09,2.343,102.433,1.3427
4,q113,907.502,1.468,908.97,2.948
4,q114,832.788,1.568,834.356,2.3381
4,q115,1442.139,1.513,1443.652,2.7005
4,q116,139.42,1.564,140.984,2.9568
4,q117,70.73,1.333,72.063,1.2711
4,q118,89.986,1.307,91.293,1.6281
4,q119,148.521,1.488,150.009,1.6507
4,q121,77.853,1.614,79.467,1.7238
4,q123,6910.378,1.491,6911.869,2.768
4,q124,245.204,1.55,246.754,1.7426
4,q125,25.933,1.544,27.477,2.8991
4,q127,126.099,2.446,128.545,2.4158
4,q128,149.936,2.365,152.301,2.2273
4,q129,141.104,2.388,143.492,2.5628
4,q130,50.167,1.821,51.988,1.4182
4,q131,842.912,2.439,845.351,3.1227
4,q132,18.009,2.373,20.382,2.957
4,q133,734.753,2.303,737.056,3.3021
4,q134,5681.909,2.449,5684.358,6.4686
4,q135,72570.224,2.379,72572.603,1.988
4,q136,15277.87,2.455,15280.325,3.1656
4,q137,116.462,1.778,118.24,4.3687
4,q138,2912.646,1.736,2914.382,6.5373
4,q139,203.207,2.562,205.769,1.1865
4,q140,7086.084,4.967,7091.051,9.1238
4,q141,10853.25,4.745,10857.995,1.6886
4,q142,10712.87,5.039,10717.909,4.3377
4,q143,9633.847,4.92,9638.767,6.0532
4,q144,833.741,2.413,836.154,1.2595
4,q145,166.955,3.085,170.04,2.8865
4,q146,129.587,3.056,132.643,1.3516
5,q001,16.466,0.384,16.85,1.0
5,q002,421.97,0.414,422.384,1.9031
5,q003,113.3,0.448,113.748,2.1305
5,q004,123.785,0.471,124.256,2.1249
5,q005,309.876,0.423,310.299,1.752
5,q006,76.151,0.421,76.572,1.6255
5,q007,83.277,0.593,83.87,1.5772
5,q008,119.43,0.598,120.028,1.5679
5,q009,76.999,0.628,77.627,1.1486
5,q010,48.045,0.632,48.677,1.592
5,q011,38.738,0.645,39.383,1.8799
5,q012,66.885,0.635,67.52,2.5394
5,q013,27.625,0.623,28.248,2.1378
5,q014,13.772,0.643,14.415,3.7079
5,q015,353.239,0.741,353.98,1.1187
5,q016,38.644,0.608,39.252,1.7248
5,q017,8.6,0.545,9.145,1.6773
5,q018,33.131,0.937,34.068,1.1378
