iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q035,184.079,2.646,186.725,3.3719
2,q036,16.379,2.712,19.091,1.7113
2,q037,87.887,2.152,90.039,1.4733
2,q038,3397.332,2.92,3400.252,1.4028
2,q039,107.879,3.091,110.97,2.2964
2,q040,30.772,2.428,33.2,1.2775
2,q041,9.598,2.887,12.485,1.2337
2,q042,97.371,2.973,100.344,1.2626
2,q043,318.396,2.637,321.033,1.1619
2,q044,116.828,4.034,120.862,1.1627
2,q045,63.13,3.083,66.213,2.0674
2,q046,73.736,5.593,79.329,1.8253
2,q047,2913.985,4.991,2918.976,5.0688
2,q048,9.238,4.243,13.481,5.2102
2,q049,1155.803,5.649,1161.452,2.7839
2,q050,17.86,5.677,23.537,3.2959
2,q051,4367.618,5.437,4373.055,1.6033
2,q052,7769.762,5.943,7775.705,3.2883
2,q053,63.145,2.793,65.938,1.2667
2,q054,9.154,3.509,12.663,2.2191
2,q055,6.25,3.827,10.077,1.4819
2,q056,829.151,2.811,831.962,5.7958
2,q057,38.634,3.73,42.364,2.3592
2,q059,7717.799,7.72,7725.519,3.8338
2,q060,479.56,4.494,484.054,1.3046
2,q061,80.386,7.313,87.699,1.3975
2,q062,38.044,6.397,44.441,1.6482
2,q063,32.663,7.129,39.792,1.9335
2,q064,63.549,6.876,70.425,1.5813
2,q065,33.32,6.912,40.232,1.9023
2,q066,304.819,6.999,311.818,2.4502
2,q067,20.042,7.56,27.602,2.3886
2,q068,38214.054,5.151,38219.205,2.9168
2,q069,3031.535,6.285,3037.82,1.5166
2,q070,3111.175,7.812,3118.987,2.0919
2,q071,2309.425,5.67,2315.095,2.0142
2,q072,100.985,6.016,107.001,3.5517
2,q073,106.511,6.983,113.494,2.7633
2,q074,1347.71,6.033,1353.743,1.3684
2,q075,256.253,7.594,263.847,1.2687
2,q076,114.261,6.825,121.086,1.5434
2,q077,335.876,7.505,343.381,1.2919
2,q078,61.724,5.944,67.668,6.0417
2,q079,206.343,6.043,212.386,1.5517
2,q080,76.273,2.094,78.367,1.1155
2,q081,44.061,1.786,45.847,1.466
2,q082,99.891,1.781,101.672,1.2376
2,q083,118.961,1.664,120.625,1.3164
2,q084,368.568,1.657,370.225,1.7169
2,q085,361.916,1.503,363.419,1.726
2,q086,78.624,1.931,80.555,1.1658
2,q087,49.647,1.585,51.232,1.5952
2,q088,356.184,1.62,357.804,1.1008
2,q089,142.488,1.81,144.298,1.436
2,q090,104.501,1.798,106.299,1.3719
2,q091,327.028,1.699,328.727,1.4655
2,q092,41.511,1.463,42.974,1.2957
2,q093,139.262,1.559,140.821,2.0788
2,q094,42.285,1.414,43.699,1.8253
2,q095,290.061,2.111,292.172,2.088
2,q096,170.54,2.655,173.195,1.5019
2,q097,3247.936,3.583,3251.519,2.9437
2,q098,2840.362,2.748,2843.11,3.0567
2,q099,97.897,2.482,100.379,1.7751
2,q100,69.338,2.393,71.731,1.2616
2,q101,95.564,2.582,98.146,1.3559
2,q102,147.16,2.095,149.255,1.3986
2,q103,182.838,2.737,185.575,2.474
2,q104,598.609,2.648,601.257,7.5922
2,q105,6501.265,2.787,6504.052,4.2772
2,q106,164.454,3.231,167.685,1.5428
2,q107,24059.529,2.845,24062.374,3.998
2,q109,87.738,4.549,92.287,1.3129
2,q110,88.797,4.078,92.875,1.4153
2,q111,124.985,4.216,129.201,1.4693
2,q112,118.697,4.181,122.878,1.4381
2,q113,686.258,2.337,688.595,1.17
2,q114,694.403,3.11,697.513,1.2531
2,q115,1571.816,2.649,1574.465,1.7496
2,q116,196.952,2.685,199.637,1.6059
2,q117,95.632,2.299,97.931,1.365
2,q118,80.661,2.502,83.163,1.4439
2,q119,154.771,2.817,157.588,1.5762
2,q121,117.392,3.672,121.064,1.059
2,q123,4776.17,2.426,4778.596,3.9897
2,q124,623.694,2.676,626.37,2.4021
2,q125,29.729,2.895,32.624,2.5162
2,q127,59.16,5.147,64.307,1.3828
2,q128,73.971,5.503,79.474,1.8123
2,q129,100.37,4.633,105.003,1.138
2,q130,45.752,4.151,49.903,1.2185
2,q131,1159.75,5.929,1165.679,3.675
2,q132,132.527,5.747,138.274,3.1138
2,q133,995.044,5.359,1000.403,3.4861
2,q134,38.962,5.687,44.649,7.2945
2,q137,45.875,4.758,50.633,2.2039
2,q138,837.031,3.309,840.34,4.233
2,q139,206.147,5.989,212.136,1.33
2,q140,5786.276,13.634,5799.91,1.9588
2,q141,14633.714,9.912,14643.626,1.544
2,q142,11650.551,13.653,11664.204,1.6704
2,q143,7610.649,11.909,7622.558,1.8227
2,q144,582.596,5.45,588.046,1.4059
2,q145,86.224,7.69,93.914,1.6112
2,q146,141.4,7.439,148.839,1.3409
3,q001,16.689,0.852,17.541,1.0259
3,q002,405.502,0.989,406.491,1.7513
3,q003,115.076,1.046,116.122,1.3687
3,q004,127.466,1.002,128.468,1.3768
3,q005,314.935,0.96,315.895,1.7571
3,q006,77.78,1.157,78.937,1.2725
3,q007,84.964,1.369,86.333,1.0455
3,q008,117.095,1.555,118.65,1.2436
3,q009,89.875,1.457,91.332,1.1953
3,q010,48.941,1.916,50.857,1.1023
3,q011,39.421,2.177,41.598,1.2127
3,q012,67.943,1.67,69.613,1.1927
3,q013,28.012,1.479,29.491,1.6323
3,q014,13.944,1.661,15.605,1.9553
3,q015,362.402,1.622,364.024,1.1055
3,q016,38.914,1.793,40.707,1.7138
3,q017,10.051,1.291,11.342,3.0271
3,q018,33.298,2.16,35.458,1.108
3,q019,27.566,1.262,28.828,1.1401
3,q020,49.126,1.578,50.704,1.2027
3,q021,41.174,1.558,42.732,1.9972
3,q022,175.237,1.543,176.78,1.9194
3,q023,56.54,1.302,57.842,1.785
3,q024,21.974,1.414,23.388,1.0972
3,q025,49.825,2.596,52.421,1.1483
3,q026,37.162,1.964,39.126,1.2045
3,q027,26.747,3.14,29.887,1.3926
3,q028,596.531,1.849,598.38,1.2836
3,q029,70.449,2.779,73.228,1.3668
3,q030,11447.065,2.683,11449.748,3.0765
3,q031,469.923,2.764,472.687,2.4119
3,q032,676.074,3.441,679.515,1.5216
3,q033,62.454,3.248,65.702,4.6692
3,q035,193.745,2.808,196.553,2.5981
3,q036,16.432,2.675,19.107,1.7053
3,q037,92.451,2.225,94.676,1.5217
3,q038,3436.982,2.985,3439.967,1.306
3,q039,106.583,3.145,109.728,2.2932
3,q040,30.448,2.421,32.869,1.3092
3,q041,9.661,2.818,12.479,1.0847
3,q042,98.396,2.811,101.207,1.2669
3,q043,321.188,2.596,323.784,1.1656
3,q044,115.883,4.021,119.904,1.1616
3,q045,6.817,3.086,9.903,2.7709
3,q046,73.283,5.687,78.97,1.8046
3,q047,2930.687,5.075,2935.762,4.8972
3,q048,9.547,4.172,13.719,4.5314
3,q049,1108.038,5.628,1113.666,2.484
3,q050,17.811,5.564,23.375,3.2823
3,q051,4330.06,5.422,4335.482,1.5064
3,q052,7783.821,5.916,7789.737,3.1628
3,q053,62.736,2.869,65.605,1.2179
3,q054,9.286,3.443,12.729,2.2145
3,q055,6.158,2.986,9.144,1.2175
3,q056,710.494,2.594,713.088,3.9505
3,q057,38.518,3.614,42.132,2.3332
3,q060,466.733,4.459,471.192,1.3022
3,q061,78.678,7.253,85.931,1.2953
3,q062,37.954,6.336,44.29,1.6425
3,q063,32.952,7.123,40.075,1.5303
3,q064,2833.054,7.139,2840.193,2.4747
3,q065,33.786,7.218,41.004,2.1281
3,q066,306.389,7.22,313.609,2.4644
3,q067,20.003,7.659,27.662,2.3895
3,q068,38023.829,5.125,38028.954,2.5501
3,q069,3075.962,6.435,3082.397,1.4696
3,q070,2982.052,8.041,2990.093,2.2789
3,q071,4282.178,5.727,4287.905,1.9637
3,q072,98.797,5.934,104.731,3.2092
3,q073,147.289,6.878,154.167,2.7101
3,q074,1534.907,6.007,1540.914,1.8026
3,q075,258.126,7.738,265.864,1.2745
3,q076,114.724,6.848,121.572,1.5389
3,q077,363.635,7.229,370.864,2.0242
3,q078,32.799,5.801,38.6,2.0876
3,q079,204.538,6.054,210.592,1.5409
3,q080,76.817,2.04,78.857,1.1162
3,q081,43.966,1.721,45.687,1.4679
